-9.078412990032055374e-01 1.019004351971606548e+00 -1.340226526622763537e+00 -1.315444295007740738e+00
-1.149932312070725660e+00 -1.319794793216257922e-01 -1.340226526622763537e+00 -1.315444295007740738e+00
-1.392023325138246781e+00 3.284140531956675213e-01 -1.397063953536366698e+00 -1.315444295007740738e+00
-1.513068831672007786e+00 9.821728693702086455e-02 -1.283389099709160375e+00 -1.315444295007740738e+00
-9.078412990032055374e-01 1.249201118230253149e+00 -1.340226526622763537e+00 -1.315444295007740738e+00
-5.447047794019233002e-01 1.939791417006192065e+00 -1.169714245881954051e+00 -1.052179926427138978e+00
-1.513068831672007786e+00 7.888075857129598356e-01 -1.340226526622763537e+00 -1.183812110717439969e+00
-1.028886805536965543e+00 7.888075857129598356e-01 -1.283389099709160375e+00 -1.315444295007740738e+00
-1.755159844739528019e+00 -3.621762455802724490e-01 -1.340226526622763537e+00 -1.315444295007740738e+00
-1.149932312070725660e+00 9.821728693702086455e-02 -1.283389099709160375e+00 -1.447076479298041507e+00
-5.447047794019233002e-01 1.479397884488899750e+00 -1.283389099709160375e+00 -1.315444295007740738e+00
-1.270977818604486664e+00 7.888075857129598356e-01 -1.226551672795557213e+00 -1.315444295007740738e+00
-1.270977818604486664e+00 -1.319794793216257922e-01 -1.340226526622763537e+00 -1.447076479298041507e+00
-1.876205351273289024e+00 -1.319794793216257922e-01 -1.510738807363572800e+00 -1.447076479298041507e+00
-6.052275326688216078e-02 2.169988183264838888e+00 -1.453901380449969638e+00 -1.315444295007740738e+00
-1.815682598006422011e-01 3.090775248299425293e+00 -1.283389099709160375e+00 -1.052179926427138978e+00
-5.447047794019233002e-01 1.939791417006192065e+00 -1.397063953536366698e+00 -1.052179926427138978e+00
-9.078412990032055374e-01 1.019004351971606548e+00 -1.340226526622763537e+00 -1.183812110717439969e+00
-1.815682598006422011e-01 1.709594650747545463e+00 -1.169714245881954051e+00 -1.183812110717439969e+00
-9.078412990032055374e-01 1.709594650747545463e+00 -1.283389099709160375e+00 -1.183812110717439969e+00
-5.447047794019233002e-01 7.888075857129598356e-01 -1.169714245881954051e+00 -1.315444295007740738e+00
-9.078412990032055374e-01 1.479397884488899750e+00 -1.283389099709160375e+00 -1.052179926427138978e+00
-1.513068831672007786e+00 1.249201118230253149e+00 -1.567576234277175962e+00 -1.315444295007740738e+00
-9.078412990032055374e-01 5.586108194543131233e-01 -1.169714245881954051e+00 -9.205477421368382096e-01
-1.270977818604486664e+00 7.888075857129598356e-01 -1.056039392054747950e+00 -1.315444295007740738e+00
-1.028886805536965543e+00 -1.319794793216257922e-01 -1.226551672795557213e+00 -1.315444295007740738e+00
-1.028886805536965543e+00 7.888075857129598356e-01 -1.226551672795557213e+00 -1.052179926427138978e+00
-7.867957924694444216e-01 1.019004351971606548e+00 -1.283389099709160375e+00 -1.315444295007740738e+00
-7.867957924694444216e-01 7.888075857129598356e-01 -1.340226526622763537e+00 -1.315444295007740738e+00
-1.392023325138246781e+00 3.284140531956675213e-01 -1.226551672795557213e+00 -1.315444295007740738e+00
-1.270977818604486664e+00 9.821728693702086455e-02 -1.226551672795557213e+00 -1.315444295007740738e+00
-5.447047794019233002e-01 7.888075857129598356e-01 -1.283389099709160375e+00 -1.052179926427138978e+00
-7.867957924694444216e-01 2.400184949523484157e+00 -1.283389099709160375e+00 -1.447076479298041507e+00
-4.236592728681632947e-01 2.630381715782132090e+00 -1.340226526622763537e+00 -1.315444295007740738e+00
-1.149932312070725660e+00 9.821728693702086455e-02 -1.283389099709160375e+00 -1.315444295007740738e+00
-1.028886805536965543e+00 3.284140531956675213e-01 -1.453901380449969638e+00 -1.315444295007740738e+00
-4.236592728681632947e-01 1.019004351971606548e+00 -1.397063953536366698e+00 -1.315444295007740738e+00
-1.149932312070725660e+00 1.249201118230253149e+00 -1.340226526622763537e+00 -1.447076479298041507e+00
-1.755159844739528019e+00 -1.319794793216257922e-01 -1.397063953536366698e+00 -1.315444295007740738e+00
-9.078412990032055374e-01 7.888075857129598356e-01 -1.283389099709160375e+00 -1.315444295007740738e+00
-1.028886805536965543e+00 1.019004351971606548e+00 -1.397063953536366698e+00 -1.183812110717439969e+00
-1.634114338205767902e+00 -1.743356843132151335e+00 -1.397063953536366698e+00 -1.183812110717439969e+00
-1.755159844739528019e+00 3.284140531956675213e-01 -1.397063953536366698e+00 -1.315444295007740738e+00
-1.028886805536965543e+00 1.019004351971606548e+00 -1.226551672795557213e+00 -7.889155578465374408e-01
-9.078412990032055374e-01 1.709594650747545463e+00 -1.056039392054747950e+00 -1.052179926427138978e+00
-1.270977818604486664e+00 -1.319794793216257922e-01 -1.340226526622763537e+00 -1.183812110717439969e+00
-9.078412990032055374e-01 1.709594650747545463e+00 -1.226551672795557213e+00 -1.315444295007740738e+00
-1.513068831672007786e+00 3.284140531956675213e-01 -1.340226526622763537e+00 -1.315444295007740738e+00
-6.657502859356844160e-01 1.479397884488899750e+00 -1.283389099709160375e+00 -1.315444295007740738e+00
-1.028886805536965543e+00 5.586108194543131233e-01 -1.340226526622763537e+00 -1.315444295007740738e+00
1.392023325138243450e+00 3.284140531956675213e-01 5.354085615261401365e-01 2.641419164758693205e-01
6.657502859356811964e-01 3.284140531956675213e-01 4.217337076989337574e-01 3.957741007661703114e-01
1.270977818604483556e+00 9.821728693702086455e-02 6.490834153533464601e-01 3.957741007661703114e-01
-4.236592728681632947e-01 -1.743356843132151335e+00 1.375465731309180595e-01 1.325097321855686627e-01
7.867957924694412020e-01 -5.923730118389191057e-01 4.785711346125366972e-01 3.957741007661703114e-01
-1.815682598006422011e-01 -5.923730118389191057e-01 4.217337076989337574e-01 1.325097321855686627e-01
5.447047794019200806e-01 5.586108194543131233e-01 5.354085615261401365e-01 5.274062850564712468e-01
-1.149932312070725660e+00 -1.513160076873504734e+00 -2.603154152643039621e-01 -2.623868206853339768e-01
9.078412990032013186e-01 -3.621762455802724490e-01 4.785711346125366972e-01 1.325097321855686627e-01
-7.867957924694444216e-01 -8.225697780975647078e-01 8.070914621731488381e-02 2.641419164758693205e-01
-1.028886805536965543e+00 -2.433947141908090028e+00 -1.466405614370976107e-01 -2.623868206853339768e-01
6.052275326687894114e-02 -1.319794793216257922e-01 2.512214269581244386e-01 3.957741007661703114e-01
1.815682598006389536e-01 -1.973553609390797048e+00 1.375465731309180595e-01 -2.623868206853339768e-01
3.026137663343990147e-01 -3.621762455802724490e-01 5.354085615261401365e-01 2.641419164758693205e-01
-3.026137663344032891e-01 -3.621762455802724490e-01 -8.980313452349442116e-02 1.325097321855686627e-01
1.028886805536962434e+00 9.821728693702086455e-02 3.648962807853308177e-01 2.641419164758693205e-01
-3.026137663344032891e-01 -1.319794793216257922e-01 4.217337076989337574e-01 3.957741007661703114e-01
-6.052275326688216078e-02 -8.225697780975647078e-01 1.943840000445209992e-01 -2.623868206853339768e-01
4.236592728681600750e-01 -1.973553609390797048e+00 4.217337076989337574e-01 3.957741007661703114e-01
-3.026137663344032891e-01 -1.282963310614857910e+00 8.070914621731488381e-02 -1.307546363950329860e-01
6.052275326687894114e-02 3.284140531956675213e-01 5.922459884397430763e-01 7.906706536370728955e-01
3.026137663343990147e-01 -5.923730118389191057e-01 1.375465731309180595e-01 1.325097321855686627e-01
5.447047794019200806e-01 -1.282963310614857910e+00 6.490834153533464601e-01 3.957741007661703114e-01
3.026137663343990147e-01 -5.923730118389191057e-01 5.354085615261401365e-01 8.775478952676988480e-04
6.657502859356811964e-01 -3.621762455802724490e-01 3.080588538717273783e-01 1.325097321855686627e-01
9.078412990032013186e-01 -1.319794793216257922e-01 3.648962807853308177e-01 2.641419164758693205e-01
1.149932312070722329e+00 -5.923730118389191057e-01 5.922459884397430763e-01 2.641419164758693205e-01
1.028886805536962434e+00 -1.319794793216257922e-01 7.059208422669493999e-01 6.590384693467720156e-01
1.815682598006389536e-01 -3.621762455802724490e-01 4.217337076989337574e-01 3.957741007661703114e-01
-1.815682598006422011e-01 -1.052766544356211309e+00 -1.466405614370976107e-01 -2.623868206853339768e-01
-4.236592728681632947e-01 -1.513160076873504734e+00 2.387171930371169773e-02 -1.307546363950329860e-01
-4.236592728681632947e-01 -1.513160076873504734e+00 -3.296570760989123855e-02 -2.623868206853339768e-01
-6.052275326688216078e-02 -8.225697780975647078e-01 8.070914621731488381e-02 8.775478952676988480e-04
1.815682598006389536e-01 -8.225697780975647078e-01 7.627582691805523396e-01 5.274062850564712468e-01
-5.447047794019233002e-01 -1.319794793216257922e-01 4.217337076989337574e-01 3.957741007661703114e-01
1.815682598006389536e-01 7.888075857129598356e-01 4.217337076989337574e-01 5.274062850564712468e-01
1.028886805536962434e+00 9.821728693702086455e-02 5.354085615261401365e-01 3.957741007661703114e-01
5.447047794019200806e-01 -1.743356843132151335e+00 3.648962807853308177e-01 1.325097321855686627e-01
-3.026137663344032891e-01 -1.319794793216257922e-01 1.943840000445209992e-01 1.325097321855686627e-01
-4.236592728681632947e-01 -1.282963310614857910e+00 1.375465731309180595e-01 1.325097321855686627e-01
-4.236592728681632947e-01 -1.052766544356211309e+00 3.648962807853308177e-01 8.775478952676988480e-04
3.026137663343990147e-01 -1.319794793216257922e-01 4.785711346125366972e-01 2.641419164758693205e-01
-6.052275326688216078e-02 -1.052766544356211309e+00 1.375465731309180595e-01 8.775478952676988480e-04
-1.028886805536965543e+00 -1.743356843132151335e+00 -2.603154152643039621e-01 -2.623868206853339768e-01
-3.026137663344032891e-01 -8.225697780975647078e-01 2.512214269581244386e-01 1.325097321855686627e-01
-1.815682598006422011e-01 -1.319794793216257922e-01 2.512214269581244386e-01 8.775478952676988480e-04
-1.815682598006422011e-01 -3.621762455802724490e-01 2.512214269581244386e-01 1.325097321855686627e-01
4.236592728681600750e-01 -3.621762455802724490e-01 3.080588538717273783e-01 1.325097321855686627e-01
-9.078412990032055374e-01 -1.282963310614857910e+00 -4.308276960051132809e-01 -1.307546363950329860e-01
-1.815682598006422011e-01 -5.923730118389191057e-01 1.943840000445209992e-01 1.325097321855686627e-01
5.447047794019200806e-01 5.586108194543131233e-01 1.274295111402980796e+00 1.712095943669178943e+00
-6.052275326688216078e-02 -8.225697780975647078e-01 7.627582691805523396e-01 9.223028379273736643e-01
1.513068831672003567e+00 -1.319794793216257922e-01 1.217457684489377856e+00 1.185567206507975646e+00
5.447047794019200806e-01 -3.621762455802724490e-01 1.046945403748568149e+00 7.906706536370728955e-01
7.867957924694412020e-01 -1.319794793216257922e-01 1.160620257575774472e+00 1.317199390798276637e+00
2.118296364340805926e+00 -1.319794793216257922e-01 1.615319672884599322e+00 1.185567206507975646e+00
-1.149932312070725660e+00 -1.282963310614857910e+00 4.217337076989337574e-01 6.590384693467720156e-01
1.755159844739524688e+00 -3.621762455802724490e-01 1.444807392143790059e+00 7.906706536370728955e-01
1.028886805536962434e+00 -1.282963310614857910e+00 1.160620257575774472e+00 7.906706536370728955e-01
1.634114338205764572e+00 1.249201118230253149e+00 1.331132538316583735e+00 1.712095943669178943e+00
7.867957924694412020e-01 3.284140531956675213e-01 7.627582691805523396e-01 1.053935022217674655e+00
6.657502859356811964e-01 -8.225697780975647078e-01 8.764331230077587742e-01 9.223028379273736643e-01
1.149932312070722329e+00 -1.319794793216257922e-01 9.901079768349650978e-01 1.185567206507975646e+00
-1.815682598006422011e-01 -1.282963310614857910e+00 7.059208422669493999e-01 1.053935022217674655e+00
-6.052275326688216078e-02 -5.923730118389191057e-01 7.627582691805523396e-01 1.580463759378877953e+00
6.657502859356811964e-01 3.284140531956675213e-01 8.764331230077587742e-01 1.448831575088576962e+00
7.867957924694412020e-01 -1.319794793216257922e-01 9.901079768349650978e-01 7.906706536370728955e-01
2.239341870874567153e+00 1.709594650747545463e+00 1.672157099798202928e+00 1.317199390798276637e+00
2.239341870874567153e+00 -1.052766544356211309e+00 1.785831953625409252e+00 1.448831575088576962e+00
1.815682598006389536e-01 -1.973553609390797048e+00 7.059208422669493999e-01 3.957741007661703114e-01
1.270977818604483556e+00 3.284140531956675213e-01 1.103782830662171532e+00 1.448831575088576962e+00
7.867957924694412020e-01 -5.923730118389191057e-01 6.490834153533464601e-01 1.053935022217674655e+00
2.239341870874567153e+00 -5.923730118389191057e-01 1.672157099798202928e+00 1.053935022217674655e+00
5.447047794019200806e-01 -8.225697780975647078e-01 6.490834153533464601e-01 7.906706536370728955e-01
1.028886805536962434e+00 5.586108194543131233e-01 1.103782830662171532e+00 1.185567206507975646e+00
1.634114338205764572e+00 3.284140531956675213e-01 1.274295111402980796e+00 7.906706536370728955e-01
4.236592728681600750e-01 -5.923730118389191057e-01 5.922459884397430763e-01 7.906706536370728955e-01
3.026137663343990147e-01 -1.319794793216257922e-01 6.490834153533464601e-01 7.906706536370728955e-01
6.657502859356811964e-01 -5.923730118389191057e-01 1.046945403748568149e+00 1.185567206507975646e+00
1.634114338205764572e+00 -1.319794793216257922e-01 1.160620257575774472e+00 5.274062850564712468e-01
1.876205351273285693e+00 -5.923730118389191057e-01 1.331132538316583735e+00 9.223028379273736643e-01
2.481432883942088274e+00 1.709594650747545463e+00 1.501644819057393665e+00 1.053935022217674655e+00
6.657502859356811964e-01 -5.923730118389191057e-01 1.046945403748568149e+00 1.317199390798276637e+00
5.447047794019200806e-01 -5.923730118389191057e-01 7.627582691805523396e-01 3.957741007661703114e-01
3.026137663343990147e-01 -1.052766544356211309e+00 1.046945403748568149e+00 2.641419164758693205e-01
2.239341870874567153e+00 -1.319794793216257922e-01 1.331132538316583735e+00 1.448831575088576962e+00
5.447047794019200806e-01 7.888075857129598356e-01 1.046945403748568149e+00 1.580463759378877953e+00
6.657502859356811964e-01 9.821728693702086455e-02 9.901079768349650978e-01 7.906706536370728955e-01
1.815682598006389536e-01 -1.319794793216257922e-01 5.922459884397430763e-01 7.906706536370728955e-01
1.270977818604483556e+00 9.821728693702086455e-02 9.332705499213621581e-01 1.185567206507975646e+00
1.028886805536962434e+00 9.821728693702086455e-02 1.046945403748568149e+00 1.580463759378877953e+00
1.270977818604483556e+00 9.821728693702086455e-02 7.627582691805523396e-01 1.448831575088576962e+00
-6.052275326688216078e-02 -8.225697780975647078e-01 7.627582691805523396e-01 9.223028379273736643e-01
1.149932312070722329e+00 3.284140531956675213e-01 1.217457684489377856e+00 1.448831575088576962e+00
